Variant,Time,Mean_RFP,Mean_GFP,Mean_Ratio,Mean_SSC,Mean_FSC,sd_RFP,sd_GFP,sd_Ratio,sd_SSC,sd_FSC,v_RFP,v_GFP,v_Ratio,rv_RFP,rv_GFP,rv_Ratio
33Y1,40,2809.974555,6590.332824,2.743235697,188005.3578,4657.399491,5296.496996,12899.32943,1.588575297,32566.8121,1978.160842,28052880.43,166392699.7,2.523571475,9983.32187,25247.99645,0.919925137
33Y1,50,3008.019781,7079.013014,2.529413982,188271.0088,4531.457574,3511.275301,10877.23155,1.118025179,33443.90805,2467.084739,12329054.24,118314166.1,1.2499803,4098.727781,16713.37034,0.494177825
33Y1,60,3713.566563,7754.037668,2.238440856,189172.6398,4402.535604,3148.22656,8592.425264,0.94801945,33631.52443,1840.265678,9911330.474,73829771.92,0.898740878,2668.951883,9521.461603,0.401503071
33Y1,70,5151.769309,9870.752541,1.894293873,187000.7154,4545.477642,7395.687467,23897.24917,0.74145528,32979.33397,2433.040047,54696193.1,571078517.7,0.549755933,10616.9725,57855.62097,0.290216814
33Y1,80,6660.583118,11097.74107,1.652237817,185658.465,4614.839979,6770.238801,21005.05156,0.650895215,32081.25035,2243.930246,45836133.42,441212191.1,0.423664581,6881.699787,39756.93688,0.256418644
33Y1,90,8251.801352,12900.88456,1.556198184,186631.0556,4691.564223,7206.732454,21936.39205,0.788299016,33787.18121,2172.349852,51936992.67,481205296.3,0.621415338,6294.018779,37300.17846,0.399316324
33Y1,100,10598.9558,15094.01065,1.322159056,185406.1597,4905.36262,9004.032152,27666.39432,0.578582614,32084.93454,2673.809343,81072594.99,765429374.5,0.334757841,7649.111524,50710.80127,0.253190295
33Y1,110,12203.20195,14645.49023,1.108851369,188989.7068,5043.985342,9572.788569,26715.71225,0.526787798,35970.78066,2790.152252,91638280.99,713729281.1,0.277505384,7509.363636,48733.72417,0.250263824
33Y1,120,14589.66075,15892.97717,1.020419322,186023.8529,5343.988586,11748.78993,31685.03482,0.558458342,33015.12778,3159.503447,138034064.7,1003941431,0.31187572,9461.088034,63168.87142,0.305634863
33Y1,150,19254.37391,15945.11217,0.83529675,185734.2116,5534.000796,15596.67232,38623.56064,0.649567392,32272.25595,3620.147854,243256187.6,1491779437,0.421937797,12633.81447,93557.16162,0.505135207
33Y1,180,27721.59227,14522.99558,0.578721696,186926.9569,6125.546961,19346.94579,23029.74579,0.541215736,33222.86674,4018.36531,374304311.5,530369191.2,0.292914473,13502.26596,36519.26962,0.506140472
33Y1,210,37909.20995,12665.57232,0.398813817,183740.3173,7077.158631,27665.68364,17035.52134,0.468304639,30219.82353,6125.665994,765390051.5,290208987.4,0.219309235,20190.08184,22913.21546,0.549903804
33Y1,240,44149.56777,13157.70879,0.402482028,185520.293,7296.397436,35884.70095,27948.71545,0.53434994,32251.5132,6386.660913,1287711762,781130695.3,0.285529858,29167.02988,59366.77181,0.709422628
33Y2,0,1291.554156,2908.221662,3.004863166,189344.5642,4367.611083,3694.503328,10507.10635,4.629994605,32856.90969,1702.870785,13649354.84,110399283.8,21.43685004,10568.16299,37961.0967,7.134051988
33Y2,2,1243.015424,2743.196401,2.79132725,190187.0725,4343.398458,3059.558581,9041.265711,2.723173744,33019.78778,1629.992896,9360898.709,81744485.65,7.415675237,7530.798514,29798.99129,2.656684284
33Y2,5,1337.489362,3072.358156,2.98794065,189650.6099,4231.223911,4745.332391,14633.8323,4.193282037,31700.62072,1396.518377,22518179.5,214149047.9,17.58361424,16836.15597,69701.85019,5.88486061
33Y2,10,1215.947181,2681.827324,2.896499737,191022.5455,4302.361605,2732.375694,8090.121122,4.086850995,34198.07985,1410.184184,7465876.934,65450059.77,16.70235105,6139.968124,24405.02384,5.766391359
33Y2,15,1322.278998,3163.061829,2.956170609,190973.6454,4235.095043,3158.733682,10668.23803,2.716955107,32741.67646,1514.561433,9977598.473,113811302.6,7.381845055,7545.758864,35981.37145,2.4970971
33Y2,20,1443.581686,3620.042144,3.163828663,192620.6868,4195.08845,2894.311204,9286.179021,3.113094678,34369.05145,1386.419087,8377037.343,86233120.81,9.691358474,5802.953463,23821.02677,3.063174244
33Y2,25,1553.251537,3999.608607,3.09759805,190619.2787,4252.553791,1740.954369,4893.979144,1.914753357,32169.60217,1450.145251,3030922.114,23951031.86,3.666280417,1951.340167,5988.343916,1.183588173
33Y2,30,1793.457463,4702.387163,3.093108554,192301.2532,4335.872134,2601.232711,7674.134418,1.735787947,34233.37006,1517.902345,6766411.617,58892339.07,3.012959796,3772.830835,12523.92392,0.974087958
33Y2,40,2172.426931,5750.598121,3.062072494,189566.1294,4323.002088,1636.186223,3605.552582,2.001639359,31672.88746,1610.596398,2677105.356,13000009.42,4.006560125,1232.310886,2260.63605,1.308447182
33Y2,50,2667.857745,7148.152792,3.008288465,190358.255,4339.390411,4183.076536,11896.02571,1.937952502,33648.62241,1643.45593,17498129.31,141515427.8,3.755659901,6558.868942,19797.48222,1.248437424
33Y2,60,3140.978506,7933.318833,2.779068502,188239.9181,4400.532753,3984.632235,12068.90729,1.978744159,31887.14872,1622.221626,15877294.05,145658523.1,3.915428448,5054.887839,18360.35159,1.408899581
33Y2,70,3598.803227,8846.216554,2.62376464,186818.9651,4450.994274,3019.334786,8904.227253,0.956235475,30734.07167,1780.606707,9116382.551,79285262.97,0.914386283,2533.170605,8962.618367,0.348501641
33Y2,80,4060.370798,9437.270447,2.46988309,187263.0366,4511.943803,2873.620274,8044.607867,0.861282361,31988.02962,1979.129225,8257693.477,64715715.74,0.741807305,2033.72891,6857.46118,0.30034106
33Y2,90,4918.267677,10556.9298,2.231596577,188176.0323,4568.322222,5274.317217,15722.56365,0.756543094,34112.79315,2027.587432,27818422.1,247199007.7,0.572357454,5656.142352,23415.80483,0.256478908
33Y2,100,5100.859784,10251.74679,2.085107082,187368.3328,4552.040575,3179.472304,7900.928835,0.692206684,32460.11957,1942.777058,10109044.13,62424676.45,0.479150094,1981.831409,6089.174628,0.229796397
33Y2,110,5917.186807,10768.60844,1.887331201,187426.0433,4753.060686,4025.185513,8892.779129,0.625195485,33379.62584,2304.348775,16202118.41,79081520.64,0.390869394,2738.145497,7343.708434,0.207101644
33Y2,120,6755.643257,11153.59237,1.694749254,185866.683,4865.726718,4084.237604,9969.355083,0.596060468,32601.75373,2274.093382,16680996.8,99388040.78,0.355288082,2469.194445,8910.854684,0.2096405
33Y2,150,9043.217182,11472.17182,1.322268534,185504.6489,5242.34952,6158.924526,12225.90937,0.742124961,32131.06875,3187.135905,37932351.31,149472859.8,0.550749458,4194.563787,13029.16851,0.416518615
33Y2,180,11436.93481,11766.4903,1.077825943,187204.4138,5591.573815,7235.287678,13086.74494,0.523358381,34394.28063,3713.597061,52349387.78,171262893.1,0.273903995,4577.22184,14555.13825,0.25412637
33Y2,210,14453.42231,11650.76504,0.862664725,183614.2356,5749.067669,10625.14,18782.42497,0.552412652,29010.92343,3931.378407,112893600,352779487.9,0.305159738,7810.855977,30279.5127,0.353740833
33Y2,240,19198.46098,12063.25285,0.75242228,185255.7528,6273.52439,18515.93097,22208.83985,0.520053336,31121.6538,4440.078764,342839699.6,493232567.7,0.270455472,17857.66578,40887.19469,0.35944639
wt1,-20,1750.844307,3842.279817,2.69432849,183621.4916,4780.777388,2190.525547,5082.467606,2.274308424,30470.75784,2020.691287,4798402.173,25831476.97,5.172478806,2740.621856,6722.955693,1.919765472
wt1,0,1584.058908,3747.681992,2.787186436,185969.7778,4289.858238,4487.673288,14405.692,4.628282436,29587.5634,1644.736057,20139211.54,207523962.1,21.42099831,12713.67589,55373.95183,7.685527611
wt1,2,1129.549906,2387.281073,2.801652493,187282.0791,4177.572976,1358.435911,3254.671903,3.68724664,30237.01434,1495.575574,1845348.124,10592889.2,13.59578779,1633.702163,4437.21911,4.852774503
wt1,5,1070.047619,2279.401154,2.807104963,187978.6205,4214.224627,835.338108,2120.080757,2.95177865,31236.14563,1608.366993,697789.7547,4494742.415,8.712997196,652.1109363,1971.896174,3.103908586
wt1,10,1134.922127,2454.867521,2.837574974,187597.189,4192.2132,1356.982596,3548.094493,3.694078464,31599.21008,1428.586048,1841401.765,12588974.53,13.64621569,1622.491729,5128.168597,4.809111943
wt1,15,1198.950314,2748.595273,3.073157494,188510.8423,4189.517125,1498.656128,4351.839964,4.600298384,32274.88592,1386.102406,2245970.189,18938511.08,21.16274523,1873.280455,6890.250909,6.886319776
wt1,20,1350.794922,3225.660645,3.038423359,189036,4214.480469,1605.117438,4184.137815,2.685467317,33258.94821,1335.641907,2576401.991,17507009.26,7.211734711,1907.322829,5427.41819,2.373512134
wt1,25,1445.573417,3649.910749,3.232743829,190267.4549,4182.65739,1439.904974,4096.554536,3.726812734,33271.72858,1395.10386,2073326.335,16781759.07,13.88913315,1434.258759,4597.854639,4.296391513
wt1,30,1645.778253,4312.203229,3.093869617,189234.811,4223.852802,1147.678173,3165.173692,1.923823486,31733.86462,1865.116463,1317165.189,10018324.5,3.701096805,800.3296843,2323.249616,1.196267866
wt1,40,2171.369712,5818.53125,3.095400898,190026.8308,4296.112981,1983.445892,6504.89621,1.903408236,33071.51701,1424.685105,3934057.608,42313674.7,3.622962912,1811.786167,7272.22608,1.170434148
wt1,50,2843.270386,7196.844063,2.788870364,189933.6881,4246.379113,1926.21065,4689.712267,1.130492967,33701.40494,1499.685623,3710287.468,21993401.14,1.278014349,1304.936557,3055.978558,0.458255201
wt1,60,3638.614464,8839.134579,2.605689666,190118.7433,4239.922893,1912.014947,4600.359131,0.913846438,33453.29318,1542.619852,3655801.158,21163304.14,0.835115311,1004.723417,2394.273325,0.320496843
wt1,70,4498.318533,10208.73793,2.395135243,190173.4054,4068.257722,2145.404899,5039.716698,0.785619748,34647.10848,1465.307396,4602762.181,25398744.39,0.617198389,1023.218375,2487.941659,0.257688325
wt1,80,5593.600569,11724.77135,2.164074616,189412.797,4064.950664,2663.114832,6105.90852,0.673144977,33542.06387,1669.201388,7092180.607,37282118.86,0.45312416,1267.909734,3179.773639,0.209384721
wt1,90,7050,13909.04125,2.003753128,190885.3871,4110.325659,3310.665914,7814.571541,0.6037071,36754.33754,1962.276229,10960508.8,61067528.36,0.364462263,1554.682099,4390.491572,0.181889804
wt1,110,10132.02611,16469.80996,1.64505091,188421.942,4149.125242,4625.713195,8875.408906,0.495669028,34665.09881,2114.578768,21397222.56,78772883.25,0.245687785,2111.840448,4782.865342,0.149349655
wt1,120,12691.0122,17547.59248,1.434224102,188332.748,4254.889228,6604.190566,9786.222504,0.510019253,33698.76463,2008.900807,43615333.03,95770150.9,0.260119638,3436.710356,5457.737351,0.181366104
wt1,150,20532.66056,20136.11744,1.000519962,187681.2369,4272.906343,10795.76384,16735.71053,0.469356969,33907.37054,1993.052711,116548517,280084006.8,0.220295964,5676.250122,13909.53383,0.220181478
wt1,180,40254.59289,18101.64559,0.497056583,191335.5468,5308.650856,34688.45043,38914.73846,0.523115485,34348.7464,3471.812516,1203288593,1514356869,0.273649811,29891.95784,83658.51946,0.550540563
wt1,210,43730.58074,17610.88021,0.474950916,187099.3177,4888.742229,28448.59367,14925.75849,0.411361994,32391.68738,3466.373152,809322481.7,222778266.5,0.16921869,18507.01427,12650.03588,0.35628669
wt1,240,52353.95746,17041.2769,0.437933493,188737.1209,4987.17598,40573.56063,18261.18425,0.460914159,33435.7353,3546.15317,1646213822,333470850.1,0.212441862,31443.92328,19568.41921,0.48510074
wt2,-20,2961.81703,6868.443487,2.505598304,181486.224,5537.716168,5246.743933,14619.81025,1.724518576,27259.61053,2409.694053,27528321.9,213738851.8,2.973964319,9294.403273,31118.96491,1.186927815
wt2,0,1869.417078,4498.316387,2.742427246,185318.7285,4781.789733,5147.065935,15379.6325,2.991997139,30654.29906,2001.506533,26492287.74,236533096,8.95204688,14171.41635,52582.58326,3.264278713
wt2,2,1773.563201,4158.711009,2.695150011,183472.4077,5064.029562,4859.852606,14578.63912,3.235077399,28974.31434,2254.39245,23618167.35,212536718.6,10.46572578,13316.78924,51106.39284,3.883170041
wt2,5,1930.335813,4619.594742,2.784234832,184665.3968,5134.325893,5409.279946,16218.31306,2.589883304,30254.07122,2322.099757,29260309.54,263033678.5,6.707495531,15158.14468,56938.69121,2.409098347
wt2,10,1566.566842,3788.024211,2.870156399,186007.9832,5101.864211,3798.594653,11644.47706,2.227124441,30884.28814,2082.675858,14429321.34,135593845.9,4.960083274,9210.791999,35795.40108,1.728157837
wt2,15,1952.308485,4876.535066,3.039065472,184275.8058,5277.626778,5260.021364,16771.43317,3.738312165,27989.99287,2281.470843,27667824.75,281280970.5,13.97497785,14171.8509,57680.49787,4.598445797
wt2,20,1970.882766,5017.350701,3.00629637,185222.9259,5221.708918,4216.531703,12144.66981,2.199469536,30178.15695,2101.309966,17779139.6,147493004.7,4.837666238,9020.901654,29396.59065,1.609178086
wt2,25,2038.751215,5347.460155,3.167575392,186507.3197,5056.634111,3494.552591,9168.382537,4.054628208,30954.05839,2250.197073,12211897.81,84059238.34,16.4400099,5989.891128,15719.46978,5.190092695
wt2,30,2320.024558,6342.944499,3.047705045,187637.4381,4921.14391,4641.545476,14823.81376,1.588480531,32844.82813,1875.596955,21543944.4,219745454.5,2.523270396,9286.084635,34644.07651,0.827924737
wt2,40,3036.679803,7896.216749,2.851377075,188214.2266,5066.96601,3362.283384,9654.307749,1.387770384,32326.33794,2088.709294,11304949.56,93205658.12,1.925906638,3722.799336,11803.83734,0.675430358
wt2,50,4033.287187,9508.564556,2.464303416,186477.5886,4991.831615,3295.224552,9381.87568,0.938404196,31483.67697,2417.860526,10858504.85,88019591.28,0.880602434,2692.222087,9256.874764,0.357343349
wt2,60,5572.178213,11679.40964,2.105848752,188325.5261,4763.051707,5619.675889,17232.07212,0.719035351,33101.00167,2228.421454,31580757.1,296944309.5,0.517011837,5667.57844,25424.59925,0.245512331
wt2,70,6993.786312,12078.07632,1.757256396,187520.5672,4601.819301,4000.50641,9767.065947,0.63356151,31496.48899,2223.189816,16004051.53,95395577.21,0.401400187,2288.324352,7898.242626,0.228424371
wt2,80,9919.311753,14522.70568,1.459271783,188972.8765,4646.938745,6458.574648,16506.05285,0.584638137,33965.7616,2179.657069,41713186.48,272449780.8,0.341801751,4205.250074,18760.26319,0.234227616
wt2,90,13007.21801,16381.35824,1.290627495,187554.4565,4469.578813,7462.936509,18188.51417,0.531044512,33346.79259,2024.82268,55695421.33,330822047.6,0.282008274,4281.88574,20195.03162,0.218504777
wt2,100,17099.47096,19313.17321,1.136043557,187460.0523,4529.689168,9283.065122,18905.42426,0.482882633,33550.76423,2369.821367,86175298.06,357415066.3,0.233175637,5039.647032,18506.28389,0.205252374
wt2,110,20161.89428,21828.94932,1.094893834,185288.7542,4527.582561,11484.38526,23169.26078,0.539000299,31035.34924,2386.302988,131891104.7,536814645.2,0.290521322,6541.602831,24591.86823,0.265342002
wt2,120,20320.88832,20825.77834,1.100375284,186911.3469,4592.660998,12683.58853,19106.35306,0.578819947,32311.77211,2448.059438,160873418.1,365052727.4,0.335032531,7916.652831,17528.88758,0.304471153
wt2,150,29580.55424,18176.16226,0.638950738,188221.8414,5116.703737,20741.23914,23744.60177,0.498454287,32267.48491,2473.085487,430199001,563806113.4,0.248456676,14543.30428,31018.98549,0.388851067
wt2,180,30952.30382,19357.8941,0.670612364,186766.2222,4476.296296,16541.73193,15770.2115,0.476708127,32497.34352,2489.64384,273628895.3,248699570.8,0.227250638,8840.340187,12847.4497,0.338870338
wt2,210,49015.95492,14210.96448,0.363347451,186798.8634,6034.394809,42432.729,25530.43541,0.500787978,32625.82353,3948.063258,1800536490,651803132.1,0.250788599,36733.68178,45866.21358,0.690217031
wt2,240,57675.56951,13648.68759,0.411227287,185924.1136,6804.502242,56802.99101,26174.8416,0.695099264,31356.98035,5011.926413,3226579788,685122332.8,0.483162987,55943.61383,50196.93858,1.174929297
